user,other,direction,duration,timestamp,antenna_id,cost
7456622368,7118310788,Incoming,112,Wed Sep 29 17:37:09 +0100 2010,9,57
7456622368,7118310788,Incoming,11,Wed Sep 29 17:42:50 +0100 2010,24,89
7456622368,7118310788,Outgoing,293,Wed Sep 29 18:10:44 +0100 2010,7,59
7456622368,7737368693,Missed,0,Wed Sep 29 19:19:38 +0100 2010,25,14
7102745960,7492710736,Outgoing,136,Wed Sep 29 19:52:58 +0100 2010,15,88
7981267897,7893254571,Outgoing,28,Wed Sep 29 17:17:27 +0100 2010,17,22
7610039694,1851856329,Outgoing,8,Wed Sep 29 18:18:16 +0100 2010,21,43
7610039694,1851856329,Outgoing,0,Wed Sep 29 18:18:46 +0100 2010,3,32
7610039694,1851856329,Outgoing,0,Wed Sep 29 18:18:55 +0100 2010,12,4
7610039694,7673715828,Outgoing,0,Wed Sep 29 18:30:06 +0100 2010,12,49
7610039694,7817341678,Missed,0,Wed Sep 29 18:36:46 +0100 2010,4,15
7610039694,7817341678,Outgoing,321,Wed Sep 29 19:01:46 +0100 2010,6,95
7651896055,1022354521,Outgoing,0,Wed Sep 29 18:04:29 +0100 2010,20,25
7817341678,7610039694,Outgoing,0,Wed Sep 29 22:02:07 +0100 2010,10,18
7817341678,7610039694,Outgoing,34,Wed Sep 29 22:02:35 +0100 2010,10,19
7607124303,2327,Outgoing,195,Wed Sep 29 17:47:21 +0100 2010,1,59
7456622368,7252637450,Missed,0,Wed Sep 29 21:50:48 +0100 2010,11,97
7610039694,7817341678,Incoming,29,Wed Sep 29 22:02:51 +0100 2010,20,34
7610039694,7817341678,Incoming,3879,Wed Sep 29 22:03:42 +0100 2010,9,61
7651896055,1022354521,Outgoing,0,Wed Sep 29 23:11:44 +0100 2010,12,69
7122915122,1516183092,Missed,0,Wed Sep 29 18:00:30 +0100 2010,23,55
7122915122,1516183092,Missed,0,Wed Sep 29 18:01:58 +0100 2010,21,54
7122915122,1516183092,Missed,0,Wed Sep 29 18:29:41 +0100 2010,22,65
7122915122,1516183092,Missed,0,Wed Sep 29 18:36:03 +0100 2010,18,27
7817341678,7610039694,Outgoing,3879,Wed Sep 29 22:03:28 +0100 2010,13,76
7607124303,7839321359,Outgoing,0,Thu Sep 30 07:41:22 +0100 2010,16,99
7102745960,7492710736,Outgoing,2,Thu Sep 30 15:46:50 +0100 2010,9,77
7102745960,7492710736,Outgoing,0,Thu Sep 30 15:48:02 +0100 2010,12,17
7408255044,7523597853,Outgoing,1,Sun Sep 19 20:31:26 +0100 2010,24,82
7408255044,7500820776,Outgoing,8,Sun Sep 19 21:02:04 +0100 2010,13,69
7408255044,7008955236,Outgoing,4,Mon Sep 20 15:37:12 +0100 2010,11,88
7408255044,7008955236,Outgoing,1,Mon Sep 20 15:38:24 +0100 2010,15,52
7408255044,7068842120,Outgoing,0,Mon Sep 20 15:38:38 +0100 2010,18,96
7408255044,7693953679,Outgoing,1,Mon Sep 20 15:39:03 +0100 2010,2,96
7408255044,7008955236,Outgoing,0,Mon Sep 20 15:39:38 +0100 2010,22,7
7408255044,7523597853,Outgoing,1350,Mon Sep 20 15:42:35 +0100 2010,1,6
7408255044,7008955236,Outgoing,2,Mon Sep 20 16:05:23 +0100 2010,2,70
7408255044,7068842120,Outgoing,1,Mon Sep 20 16:05:36 +0100 2010,14,38
7408255044,7394530094,Outgoing,1,Mon Sep 20 16:20:25 +0100 2010,16,91
7408255044,7394530094,Outgoing,0,Mon Sep 20 16:21:12 +0100 2010,4,93
7408255044,7394530094,Outgoing,2,Mon Sep 20 16:21:32 +0100 2010,9,85
7408255044,7394530094,Outgoing,3,Mon Sep 20 16:21:42 +0100 2010,15,33
7408255044,7693953679,Outgoing,127,Mon Sep 20 16:23:16 +0100 2010,11,76
7408255044,7394530094,Outgoing,2,Mon Sep 20 16:26:39 +0100 2010,10,46
7408255044,7008955236,Outgoing,2,Mon Sep 20 17:03:51 +0100 2010,25,5
7408255044,7523597853,Outgoing,11,Mon Sep 20 17:12:34 +0100 2010,4,84
7408255044,7523597853,Outgoing,55,Mon Sep 20 17:25:53 +0100 2010,9,39
7408255044,7693953679,Outgoing,79,Mon Sep 20 17:39:44 +0100 2010,25,52
7408255044,7386471738,Outgoing,6,Mon Sep 20 17:43:49 +0100 2010,26,29
7408255044,7068842120,Incoming,114,Mon Sep 20 17:44:39 +0100 2010,16,13
7408255044,7386471738,Outgoing,18,Mon Sep 20 17:56:57 +0100 2010,3,87
7408255044,7386471738,Outgoing,21,Mon Sep 20 17:57:54 +0100 2010,25,61
7408255044,7386471738,Incoming,5,Mon Sep 20 18:15:16 +0100 2010,13,85
7408255044,7357424599,Incoming,129,Mon Sep 20 18:21:14 +0100 2010,13,33
7408255044,7289049655,Outgoing,19,Mon Sep 20 19:02:58 +0100 2010,8,94
7408255044,7812016647,Missed,0,Mon Sep 20 19:59:13 +0100 2010,23,42
7408255044,7523597853,Outgoing,8,Tue Sep 21 15:32:28 +0100 2010,22,7
7408255044,7693953679,Outgoing,0,Tue Sep 21 15:33:15 +0100 2010,19,32
7408255044,7357424599,Incoming,21,Tue Sep 21 16:43:17 +0100 2010,13,50
7408255044,7068842120,Missed,0,Tue Sep 21 16:47:53 +0100 2010,3,11
7408255044,7705116209,Missed,0,Tue Sep 21 16:50:12 +0100 2010,19,86
7408255044,7523597853,Outgoing,44,Tue Sep 21 16:51:40 +0100 2010,5,43
7408255044,7357424599,Outgoing,14,Tue Sep 21 16:56:29 +0100 2010,7,19
7408255044,7068842120,Missed,0,Tue Sep 21 16:57:58 +0100 2010,27,41
7408255044,7068842120,Missed,0,Tue Sep 21 17:08:51 +0100 2010,9,59
7408255044,7386471738,Missed,0,Tue Sep 21 17:45:12 +0100 2010,19,34
7408255044,7068842120,Missed,0,Tue Sep 21 17:54:25 +0100 2010,8,49
7408255044,7777838009,Missed,0,Tue Sep 21 18:17:20 +0100 2010,4,50
7408255044,7693953679,Outgoing,2,Tue Sep 21 19:09:36 +0100 2010,13,96
7408255044,7991442591,Outgoing,1,Tue Sep 21 19:09:54 +0100 2010,19,66
7408255044,7693953679,Outgoing,1,Tue Sep 21 19:22:24 +0100 2010,14,99
7408255044,7024591762,Outgoing,0,Tue Sep 21 19:23:11 +0100 2010,10,35
7408255044,7564645771,Missed,0,Tue Sep 21 20:09:32 +0100 2010,8,86
7408255044,7564645771,Outgoing,38,Tue Sep 21 20:14:17 +0100 2010,25,64
7408255044,9,Missed,0,Wed Sep 22 16:25:45 +0100 2010,24,43
7408255044,7693953679,Outgoing,1,Wed Sep 22 17:02:45 +0100 2010,11,41
7408255044,7869451817,Outgoing,2,Wed Sep 22 17:03:41 +0100 2010,5,87
7408255044,7812016647,Incoming,41,Wed Sep 22 17:19:22 +0100 2010,16,18
7408255044,7357424599,Outgoing,0,Wed Sep 22 17:20:20 +0100 2010,5,16
7408255044,7523597853,Outgoing,149,Wed Sep 22 17:20:24 +0100 2010,23,42
7408255044,7693953679,Outgoing,1,Wed Sep 22 17:23:28 +0100 2010,13,71
7408255044,7869451817,Outgoing,381,Wed Sep 22 17:35:38 +0100 2010,24,96
7408255044,7523597853,Outgoing,46,Wed Sep 22 19:15:13 +0100 2010,17,26
7408255044,7270912768,Outgoing,1,Wed Sep 22 19:16:59 +0100 2010,27,41
7408255044,7693953679,Outgoing,1,Wed Sep 22 19:26:29 +0100 2010,16,94
7408255044,7605786472,Outgoing,55,Wed Sep 22 19:28:43 +0100 2010,20,46
7408255044,7289049655,Incoming,30,Wed Sep 22 20:49:10 +0100 2010,6,73
7408255044,7564645771,Incoming,18,Wed Sep 22 20:58:04 +0100 2010,15,100
7408255044,7564645771,Missed,0,Thu Sep 23 09:47:25 +0100 2010,20,99
7408255044,7816586550,Outgoing,0,Thu Sep 23 11:07:19 +0100 2010,4,91
7408255044,7816586550,Outgoing,63,Thu Sep 23 11:07:44 +0100 2010,7,0
7408255044,7008955236,Outgoing,0,Thu Sep 23 11:09:11 +0100 2010,15,40
7408255044,7008955236,Outgoing,918,Thu Sep 23 11:09:43 +0100 2010,21,3
7408255044,7008955236,Outgoing,26,Thu Sep 23 13:20:47 +0100 2010,12,41
7408255044,7008955236,Outgoing,67,Thu Sep 23 14:03:28 +0100 2010,5,62
7408255044,7812016647,Incoming,5,Thu Sep 23 14:14:47 +0100 2010,26,93
7408255044,7693953679,Outgoing,24,Thu Sep 23 14:23:25 +0100 2010,1,51
7408255044,7710163892,Outgoing,0,Thu Sep 23 14:29:56 +0100 2010,2,31
7408255044,7710163892,Outgoing,0,Thu Sep 23 14:30:12 +0100 2010,20,55
7408255044,7812016647,Incoming,8,Thu Sep 23 14:46:32 +0100 2010,15,85
7408255044,7816586550,Missed,0,Thu Sep 23 14:55:53 +0100 2010,21,82
7408255044,7386471738,Outgoing,109,Thu Sep 23 15:39:43 +0100 2010,9,94
7408255044,7008955236,Outgoing,24,Thu Sep 23 15:44:00 +0100 2010,13,73
7408255044,7690541855,Incoming,25,Thu Sep 23 17:01:20 +0100 2010,10,99
7408255044,7237830779,Incoming,26,Thu Sep 23 17:15:23 +0100 2010,23,6
7408255044,7869451817,Outgoing,0,Thu Sep 23 17:20:08 +0100 2010,4,24
7408255044,7693953679,Outgoing,21,Thu Sep 23 17:21:36 +0100 2010,19,84
7408255044,7600100253,Outgoing,10,Thu Sep 23 17:45:14 +0100 2010,12,6
7408255044,7386471738,Outgoing,32,Thu Sep 23 17:46:49 +0100 2010,10,79
7408255044,7693953679,Outgoing,228,Thu Sep 23 18:00:36 +0100 2010,21,49
7408255044,7357424599,Outgoing,1,Thu Sep 23 18:07:52 +0100 2010,23,17
7408255044,7762796945,Incoming,9,Thu Sep 23 19:28:11 +0100 2010,14,22
7408255044,7523597853,Outgoing,0,Thu Sep 23 19:35:22 +0100 2010,6,64
7408255044,7812016647,Incoming,66,Thu Sep 23 21:04:20 +0100 2010,24,60
7408255044,7523597853,Outgoing,2,Thu Sep 23 21:46:49 +0100 2010,16,32
7408255044,7693953679,Outgoing,96,Thu Sep 23 21:48:58 +0100 2010,10,93
7408255044,7523597853,Outgoing,2,Thu Sep 23 21:52:13 +0100 2010,2,23
7408255044,7357424599,Outgoing,595,Thu Sep 23 21:53:12 +0100 2010,18,54
7408255044,7024591762,Outgoing,2483,Thu Sep 23 22:34:10 +0100 2010,7,36
7408255044,7564645771,Missed,0,Thu Sep 23 23:40:07 +0100 2010,15,0
7408255044,7357424599,Incoming,15,Fri Sep 24 12:35:52 +0100 2010,26,16
7408255044,7008955236,Outgoing,629,Fri Sep 24 12:29:49 +0100 2010,12,61
7408255044,7068842120,Outgoing,14,Fri Sep 24 12:40:51 +0100 2010,15,71
7408255044,7523597853,Outgoing,102,Fri Sep 24 16:14:02 +0100 2010,5,50
7408255044,7599499513,Outgoing,0,Fri Sep 24 16:22:50 +0100 2010,21,57
7408255044,7357424599,Missed,0,Fri Sep 24 16:26:22 +0100 2010,4,1
7408255044,7564645771,Incoming,48,Fri Sep 24 16:43:45 +0100 2010,6,93
7408255044,7068842120,Incoming,4,Fri Sep 24 17:20:33 +0100 2010,2,7
7408255044,7068842120,Outgoing,1,Fri Sep 24 17:22:46 +0100 2010,16,2
7408255044,7008955236,Outgoing,66,Fri Sep 24 17:23:04 +0100 2010,24,48
7408255044,7599499513,Outgoing,77,Fri Sep 24 17:26:11 +0100 2010,13,8
7408255044,7812016647,Missed,0,Fri Sep 24 18:00:52 +0100 2010,5,27
7408255044,7600100253,Outgoing,24,Fri Sep 24 18:10:08 +0100 2010,9,49
7408255044,7008955236,Outgoing,15,Fri Sep 24 18:11:32 +0100 2010,21,45
7408255044,7658212768,Outgoing,0,Fri Sep 24 18:39:11 +0100 2010,9,66
7408255044,7658212768,Outgoing,1,Fri Sep 24 18:39:42 +0100 2010,26,95
7408255044,7357424599,Missed,0,Fri Sep 24 18:49:21 +0100 2010,18,59
7408255044,7357424599,Incoming,31,Fri Sep 24 19:03:19 +0100 2010,10,86
7408255044,7357424599,Incoming,15,Fri Sep 24 19:04:41 +0100 2010,17,94
7408255044,7089026385,Incoming,32,Fri Sep 24 19:09:08 +0100 2010,14,34
7408255044,7089026385,Outgoing,2,Fri Sep 24 19:20:58 +0100 2010,15,48
7408255044,7089026385,Incoming,41,Fri Sep 24 19:26:57 +0100 2010,19,76
7408255044,7622594299,Missed,0,Fri Sep 24 19:29:49 +0100 2010,24,28
7408255044,7357424599,Incoming,15,Fri Sep 24 19:45:02 +0100 2010,19,26
7408255044,7024591762,Outgoing,17,Fri Sep 24 20:01:58 +0100 2010,2,76
7408255044,7599499513,Outgoing,278,Fri Sep 24 20:03:25 +0100 2010,5,79
7408255044,7599499513,Outgoing,6,Fri Sep 24 20:31:38 +0100 2010,22,71
7408255044,7812016647,Missed,0,Fri Sep 24 20:35:56 +0100 2010,12,80
7408255044,7622594299,Missed,0,Fri Sep 24 20:42:10 +0100 2010,14,84
7408255044,7622594299,Outgoing,210,Fri Sep 24 20:47:32 +0100 2010,14,74
7408255044,7812016647,Incoming,21,Fri Sep 24 21:23:18 +0100 2010,11,64
7408255044,7024591762,Outgoing,2,Fri Sep 24 22:33:04 +0100 2010,22,83
7408255044,7693953679,Outgoing,139,Fri Sep 24 22:33:25 +0100 2010,17,14
7408255044,7812016647,Missed,0,Fri Sep 24 22:41:04 +0100 2010,27,27
7408255044,7777838009,Missed,0,Sat Sep 25 00:03:50 +0100 2010,8,82
7408255044,7693953679,Outgoing,8,Sat Sep 25 09:50:25 +0100 2010,12,91
7408255044,7693953679,Outgoing,0,Sat Sep 25 10:00:46 +0100 2010,23,25
7408255044,7693953679,Outgoing,209,Sat Sep 25 10:00:59 +0100 2010,26,20
7408255044,7600100253,Outgoing,1,Sat Sep 25 10:14:29 +0100 2010,4,1
7408255044,7693953679,Outgoing,110,Sat Sep 25 11:22:46 +0100 2010,7,57
7408255044,7564645771,Outgoing,0,Sat Sep 25 12:17:35 +0100 2010,6,73
7408255044,7564645771,Incoming,61,Sat Sep 25 12:18:00 +0100 2010,6,50
7408255044,7705116209,Outgoing,3,Sat Sep 25 12:19:57 +0100 2010,2,43
7408255044,7357424599,Missed,0,Sat Sep 25 12:30:07 +0100 2010,24,87
7408255044,7357424599,Outgoing,26,Sat Sep 25 13:04:14 +0100 2010,21,89
7408255044,7357424599,Missed,0,Sat Sep 25 13:05:59 +0100 2010,22,97
7408255044,7500820776,Outgoing,66,Sat Sep 25 13:23:36 +0100 2010,11,17
7408255044,7024591762,Outgoing,0,Sat Sep 25 13:33:26 +0100 2010,25,48
7408255044,7812016647,Outgoing,0,Sat Sep 25 13:33:30 +0100 2010,10,48
7408255044,1097599188,Outgoing,19,Sat Sep 25 13:35:00 +0100 2010,23,82
7408255044,7812016647,Missed,0,Sat Sep 25 13:56:50 +0100 2010,8,47
7408255044,7600100253,Outgoing,1,Sat Sep 25 14:02:34 +0100 2010,18,77
7408255044,7500820776,Outgoing,16,Sat Sep 25 14:10:15 +0100 2010,22,58
7408255044,7812016647,Incoming,64,Sat Sep 25 15:52:27 +0100 2010,25,57
7408255044,7564645771,Outgoing,51,Sat Sep 25 16:57:19 +0100 2010,24,100
7408255044,7523597853,Outgoing,13,Sat Sep 25 17:32:33 +0100 2010,26,71
7408255044,7523597853,Outgoing,34,Sat Sep 25 17:33:26 +0100 2010,6,88
7408255044,7812016647,Outgoing,30,Sat Sep 25 17:59:51 +0100 2010,27,90
7408255044,7693953679,Outgoing,19,Sat Sep 25 18:08:47 +0100 2010,5,59
7408255044,7916478126,Incoming,27,Sat Sep 25 18:11:45 +0100 2010,26,49
7408255044,7523597853,Outgoing,0,Sat Sep 25 18:25:28 +0100 2010,21,12
7408255044,7394530094,Outgoing,2,Sat Sep 25 18:26:12 +0100 2010,26,16
7408255044,7523597853,Outgoing,32,Sat Sep 25 18:27:12 +0100 2010,6,92
7408255044,7523597853,Outgoing,36,Sat Sep 25 18:40:27 +0100 2010,6,82
7408255044,7523597853,Outgoing,16,Sat Sep 25 18:44:18 +0100 2010,9,80
7408255044,7812016647,Incoming,42,Sat Sep 25 19:19:16 +0100 2010,3,23
7408255044,7599499513,Incoming,0,Sat Sep 25 19:34:31 +0100 2010,19,97
7408255044,7159524101,Outgoing,61,Sat Sep 25 20:04:46 +0100 2010,27,71
7408255044,7693953679,Outgoing,38,Sat Sep 25 20:22:28 +0100 2010,9,43
7408255044,7564645771,Outgoing,0,Sat Sep 25 20:23:27 +0100 2010,12,9
7408255044,7564645771,Outgoing,0,Sat Sep 25 20:23:44 +0100 2010,6,99
7408255044,7564645771,Outgoing,0,Sat Sep 25 20:24:01 +0100 2010,5,42
7408255044,7705116209,Outgoing,0,Sat Sep 25 20:24:25 +0100 2010,16,27
7408255044,7564645771,Outgoing,0,Sat Sep 25 20:24:37 +0100 2010,24,40
7408255044,7564645771,Outgoing,0,Sat Sep 25 20:25:25 +0100 2010,10,67
7408255044,7812016647,Outgoing,0,Sat Sep 25 20:26:25 +0100 2010,12,57
7408255044,7812016647,Incoming,20,Sat Sep 25 20:26:56 +0100 2010,25,7
7408255044,7357424599,Outgoing,50,Sat Sep 25 20:27:34 +0100 2010,18,20
7408255044,7564645771,Incoming,67,Sat Sep 25 20:43:34 +0100 2010,25,32
7408255044,7500820776,Outgoing,0,Sat Sep 25 20:44:48 +0100 2010,13,76
7408255044,7599499513,Outgoing,206,Sat Sep 25 20:45:23 +0100 2010,5,33
7408255044,7600100253,Outgoing,38,Sat Sep 25 22:33:10 +0100 2010,12,35
7408255044,7812016647,Outgoing,67,Sat Sep 25 22:37:34 +0100 2010,16,92
7408255044,7812016647,Outgoing,27,Sat Sep 25 23:25:52 +0100 2010,9,95
7408255044,7693953679,Outgoing,480,Sun Sep 26 12:20:29 +0100 2010,24,28
7408255044,7693953679,Outgoing,60,Sun Sep 26 14:13:47 +0100 2010,16,11
7408255044,7600100253,Outgoing,1,Sun Sep 26 14:27:30 +0100 2010,4,73
7408255044,7600100253,Outgoing,65,Sun Sep 26 14:28:00 +0100 2010,17,91
7408255044,7600100253,Outgoing,144,Sun Sep 26 14:40:57 +0100 2010,1,31
7408255044,7357424599,Outgoing,40,Sun Sep 26 15:13:54 +0100 2010,17,58
7408255044,7564645771,Outgoing,65,Sun Sep 26 15:47:12 +0100 2010,14,64
7408255044,7812016647,Missed,0,Sun Sep 26 16:19:43 +0100 2010,8,38
7408255044,7523597853,Outgoing,2,Sun Sep 26 16:40:35 +0100 2010,3,89
7408255044,7394530094,Outgoing,1,Sun Sep 26 16:40:54 +0100 2010,4,43
7408255044,7693953679,Outgoing,1,Sun Sep 26 17:44:54 +0100 2010,9,71
7408255044,7812016647,Missed,0,Sun Sep 26 18:14:27 +0100 2010,10,96
7408255044,7812016647,Missed,0,Sun Sep 26 18:24:53 +0100 2010,16,45
7408255044,7762796945,Missed,0,Sun Sep 26 18:26:02 +0100 2010,2,45
7408255044,7812016647,Missed,0,Sun Sep 26 18:26:57 +0100 2010,10,74
7408255044,7937523062,Outgoing,293,Sun Sep 26 18:50:29 +0100 2010,23,40
7408255044,7937523062,Outgoing,76,Sun Sep 26 18:55:43 +0100 2010,5,41
7408255044,7523597853,Outgoing,22,Sun Sep 26 18:57:38 +0100 2010,10,37
7408255044,7523597853,Outgoing,0,Sun Sep 26 18:58:28 +0100 2010,11,72
7408255044,7523597853,Outgoing,0,Sun Sep 26 18:59:08 +0100 2010,24,43
7408255044,7394530094,Outgoing,3,Sun Sep 26 18:59:55 +0100 2010,2,43
7408255044,7523597853,Outgoing,0,Sun Sep 26 19:00:18 +0100 2010,17,48
7408255044,7535674231,Outgoing,1,Sun Sep 26 19:01:03 +0100 2010,24,31
7408255044,7523597853,Outgoing,50,Sun Sep 26 19:01:26 +0100 2010,14,12
7408255044,7693953679,Outgoing,97,Sun Sep 26 19:04:41 +0100 2010,7,72
7408255044,7693953679,Outgoing,63,Sun Sep 26 19:09:31 +0100 2010,15,11
7408255044,7693953679,Outgoing,1,Sun Sep 26 19:17:14 +0100 2010,14,67
7408255044,7693953679,Outgoing,0,Sun Sep 26 19:17:42 +0100 2010,26,93
7408255044,7869451817,Outgoing,1,Sun Sep 26 19:18:34 +0100 2010,4,89
7408255044,7693953679,Outgoing,0,Sun Sep 26 19:19:23 +0100 2010,16,30
7408255044,7693953679,Outgoing,1,Sun Sep 26 19:21:54 +0100 2010,9,65
7408255044,7714694105,Outgoing,3,Sun Sep 26 19:22:36 +0100 2010,14,99
7408255044,7693953679,Outgoing,0,Sun Sep 26 19:26:26 +0100 2010,3,65
7408255044,7357424599,Outgoing,19,Sun Sep 26 19:36:19 +0100 2010,17,69
7408255044,7693953679,Outgoing,0,Sun Sep 26 19:37:51 +0100 2010,22,32
7408255044,7812016647,Missed,0,Sun Sep 26 19:40:02 +0100 2010,6,8
7408255044,7357424599,Missed,0,Sun Sep 26 19:41:19 +0100 2010,14,59
7408255044,7666250072,Outgoing,85,Sun Sep 26 20:01:20 +0100 2010,8,85
7408255044,7394530094,Outgoing,2,Sun Sep 26 20:04:28 +0100 2010,4,99
7408255044,7693953679,Outgoing,99,Sun Sep 26 20:16:34 +0100 2010,8,50
7408255044,7564645771,Incoming,324,Sun Sep 26 20:53:28 +0100 2010,15,42
7408255044,7812016647,Incoming,10,Sun Sep 26 21:44:46 +0100 2010,4,52
7408255044,7008955236,Outgoing,2,Sun Sep 26 21:48:49 +0100 2010,24,17
7408255044,7812016647,Incoming,25,Sun Sep 26 22:44:20 +0100 2010,23,46
7408255044,7762796945,Outgoing,0,Sun Sep 26 23:55:51 +0100 2010,19,79
7408255044,1.45E+13,Outgoing,31,Sun Sep 26 23:57:00 +0100 2010,24,52
7408255044,7714694105,Incoming,1,Mon Sep 27 00:12:14 +0100 2010,16,90
7408255044,7599499513,Missed,0,Mon Sep 27 01:01:32 +0100 2010,10,50
7408255044,7693953679,Outgoing,65,Mon Sep 27 10:33:50 +0100 2010,4,66
7408255044,7523597853,Outgoing,255,Mon Sep 27 10:38:50 +0100 2010,22,75
7408255044,7523597853,Outgoing,1,Mon Sep 27 10:43:43 +0100 2010,15,43
7408255044,7516761575,Outgoing,0,Mon Sep 27 10:49:10 +0100 2010,7,86
7408255044,7516761575,Outgoing,0,Mon Sep 27 10:49:44 +0100 2010,3,70
7408255044,7516761575,Outgoing,0,Mon Sep 27 10:50:25 +0100 2010,3,67
7408255044,7257577062,Outgoing,0,Mon Sep 27 10:51:06 +0100 2010,21,42
7408255044,7523597853,Outgoing,620,Mon Sep 27 10:58:24 +0100 2010,19,14
7408255044,7523597853,Outgoing,5,Mon Sep 27 11:09:08 +0100 2010,19,65
7408255044,7523597853,Outgoing,0,Mon Sep 27 11:09:39 +0100 2010,1,40
7408255044,7523597853,Outgoing,1,Mon Sep 27 11:13:23 +0100 2010,11,82
7408255044,7523597853,Incoming,6,Mon Sep 27 16:11:06 +0100 2010,19,1
7408255044,7523597853,Outgoing,46,Mon Sep 27 16:11:20 +0100 2010,4,7
7408255044,7523597853,Outgoing,0,Mon Sep 27 17:49:57 +0100 2010,17,59
7408255044,7523597853,Outgoing,0,Mon Sep 27 17:50:10 +0100 2010,9,70
7408255044,7523597853,Outgoing,0,Mon Sep 27 17:50:34 +0100 2010,25,28
7408255044,7523597853,Outgoing,0,Mon Sep 27 17:50:59 +0100 2010,15,96
7408255044,7523597853,Outgoing,0,Mon Sep 27 17:51:22 +0100 2010,19,65
7408255044,7564645771,Incoming,137,Mon Sep 27 18:41:31 +0100 2010,22,85
7408255044,7306578171,Outgoing,1,Mon Sep 27 18:44:40 +0100 2010,5,13
7408255044,7306578171,Outgoing,125,Mon Sep 27 18:45:05 +0100 2010,14,93
7408255044,7564645771,Outgoing,183,Mon Sep 27 18:52:04 +0100 2010,22,48
7408255044,7386471738,Outgoing,4,Mon Sep 27 19:24:47 +0100 2010,17,70
7408255044,7386471738,Outgoing,1,Mon Sep 27 19:25:27 +0100 2010,21,79
7408255044,7386471738,Outgoing,0,Mon Sep 27 19:26:51 +0100 2010,15,79
7408255044,7386471738,Outgoing,0,Mon Sep 27 19:27:34 +0100 2010,14,3
7408255044,7386471738,Outgoing,0,Mon Sep 27 19:28:01 +0100 2010,3,12
7408255044,7386471738,Outgoing,0,Mon Sep 27 19:33:02 +0100 2010,2,14
7408255044,7523597853,Outgoing,1646,Mon Sep 27 20:15:51 +0100 2010,22,39
7408255044,7386471738,Outgoing,40,Tue Sep 28 07:17:44 +0100 2010,11,58
7408255044,7081520157,Missed,0,Tue Sep 28 13:48:07 +0100 2010,20,35
7408255044,7523597853,Outgoing,65,Tue Sep 28 16:29:35 +0100 2010,13,51
7408255044,7693953679,Outgoing,0,Tue Sep 28 16:36:30 +0100 2010,8,58
7408255044,7693953679,Outgoing,0,Tue Sep 28 16:36:55 +0100 2010,12,16
7408255044,7693953679,Outgoing,0,Tue Sep 28 17:55:42 +0100 2010,5,98
7408255044,7357424599,Incoming,12,Tue Sep 28 18:55:16 +0100 2010,6,64
7408255044,7693953679,Outgoing,96,Tue Sep 28 19:26:43 +0100 2010,15,88
7408255044,7500820776,Outgoing,0,Tue Sep 28 19:44:08 +0100 2010,13,62
7408255044,7500820776,Outgoing,0,Tue Sep 28 19:44:31 +0100 2010,4,34
7408255044,7500820776,Outgoing,0,Tue Sep 28 19:44:48 +0100 2010,21,3
7408255044,7658212768,Missed,0,Tue Sep 28 19:55:36 +0100 2010,22,24
7408255044,7564645771,Outgoing,58,Tue Sep 28 20:01:47 +0100 2010,22,13
7408255044,7500820776,Outgoing,5,Tue Sep 28 20:45:25 +0100 2010,25,12
7408255044,7500820776,Outgoing,0,Tue Sep 28 20:45:54 +0100 2010,8,94
7408255044,7500820776,Outgoing,0,Tue Sep 28 20:46:33 +0100 2010,24,58
7408255044,7500820776,Outgoing,0,Tue Sep 28 20:47:31 +0100 2010,10,22
7408255044,7500820776,Outgoing,1,Tue Sep 28 20:51:33 +0100 2010,2,71
7408255044,7500820776,Outgoing,1,Tue Sep 28 20:55:06 +0100 2010,26,72
7408255044,7523597853,Outgoing,481,Tue Sep 28 21:16:14 +0100 2010,26,65
7408255044,7693953679,Outgoing,0,Tue Sep 28 21:26:06 +0100 2010,7,27
7408255044,7693953679,Outgoing,0,Tue Sep 28 21:26:19 +0100 2010,9,36
7408255044,7693953679,Outgoing,0,Tue Sep 28 21:26:43 +0100 2010,21,13
7408255044,7693953679,Outgoing,0,Tue Sep 28 21:27:00 +0100 2010,21,74
7408255044,43,Outgoing,25,Wed Sep 29 15:08:34 +0100 2010,4,61
7408255044,43,Outgoing,447,Wed Sep 29 15:09:20 +0100 2010,14,57
7408255044,7500820776,Outgoing,0,Wed Sep 29 20:42:43 +0100 2010,14,90
7408255044,7500820776,Outgoing,0,Wed Sep 29 20:42:58 +0100 2010,25,86
7408255044,7812016647,Outgoing,0,Wed Sep 29 21:06:26 +0100 2010,12,56
7408255044,7812016647,Outgoing,0,Wed Sep 29 21:06:39 +0100 2010,14,9
7408255044,7500820776,Outgoing,0,Wed Sep 29 21:14:10 +0100 2010,12,85
7408255044,7500820776,Outgoing,0,Wed Sep 29 21:49:21 +0100 2010,18,57
7408255044,7270912768,Outgoing,0,Wed Sep 29 21:49:40 +0100 2010,13,81
7408255044,9,Missed,0,Thu Sep 30 16:45:14 +0100 2010,19,51
7806391587,7454240930,Incoming,172,Thu Sep 30 14:13:48 +0100 2010,19,63
7607124303,2327,Outgoing,7,Thu Sep 30 14:02:35 +0100 2010,24,50
7981267897,7784425582,Outgoing,0,Thu Sep 30 16:00:39 +0100 2010,11,39
7102745960,7492710736,Outgoing,5,Thu Sep 30 16:44:21 +0100 2010,27,41
7102745960,7492710736,Outgoing,30,Thu Sep 30 16:44:48 +0100 2010,17,56
